Time,FR_q0,FR_q1,FR_q2,FL_q0,FL_q1,FL_q2,RL_q0,RL_q1,RL_q2,RR_q0,RR_q1,RR_q2,FR_t0,FR_t1,FR_t2,FL_t0,FL_t1,FL_t2,RL_t0,RL_t1,RL_t2,RR_t0,RR_t1,RR_t2,foot_0,foot_1,foot_2,foot_3,FR,FL,RR,RL
13.3125,0.0287637,0.924615,-1.82364,0.0059344,0.777527,-1.51505,0.0050866,0.852434,-1.81064,0.0187115,0.716366,-1.48307,-0.320312,-1.13672,1.10938,0.441406,2.94141,11.168,0.0976562,-0.417969,0.8125,-0.144531,-0.195312,8.30859,64,700,601,83,0,1,1,0
13.3231,0.0287637,0.924615,-1.82364,0.0059344,0.777527,-1.51505,0.0050866,0.852434,-1.81064,0.0187115,0.716366,-1.48307,-0.320312,-1.13672,1.10938,0.441406,2.94141,11.168,0.0976562,-0.417969,0.8125,-0.144531,-0.195312,8.30859,64,700,601,83,0,1,1,0
13.3337,0.0354247,0.791818,-1.54492,0.0271287,0.799508,-1.50391,0.00435996,0.747794,-1.54601,-0.0131404,0.685665,-1.47871,-0.617188,-0.492188,3.00391,-0.542969,2.10156,11.2773,0.269531,-2.57031,3.22656,0.960938,-0.542969,9.53516,418,775,711,499,1,1,1,1
13.3458,0.0354247,0.791818,-1.54492,0.0271287,0.799508,-1.50391,0.00435996,0.747794,-1.54601,-0.0131404,0.685665,-1.47871,-0.617188,-0.492188,3.00391,-0.542969,2.10156,11.2773,0.269531,-2.57031,3.22656,0.960938,-0.542969,9.53516,418,775,711,499,1,1,1,1
13.358,0.0354247,0.791818,-1.54492,0.0271287,0.799508,-1.50391,0.00435996,0.747794,-1.54601,-0.0131404,0.685665,-1.47871,-0.617188,-0.492188,3.00391,-0.542969,2.10156,11.2773,0.269531,-2.57031,3.22656,0.960938,-0.542969,9.53516,418,775,711,499,1,1,1,1
13.3737,0.115055,0.770079,-1.545,0.00581329,0.966338,-1.84382,-0.0667317,0.79745,-1.54218,0.00205887,0.836508,-1.82279,6.77734,-1.43359,8.19922,0,0,0.367188,-5.71094,1.10938,10.1289,-0.144531,0.292969,0.925781,866,47,52,890,1,0,0,1
13.3859,0.115055,0.770079,-1.545,0.00581329,0.966338,-1.84382,-0.0667317,0.79745,-1.54218,0.00205887,0.836508,-1.82279,6.77734,-1.43359,8.19922,0,0,0.367188,-5.71094,1.10938,10.1289,-0.144531,0.292969,0.925781,866,47,52,890,1,0,0,1
13.3961,0.115055,0.770079,-1.545,0.00581329,0.966338,-1.84382,-0.0667317,0.79745,-1.54218,0.00205887,0.836508,-1.82279,6.77734,-1.43359,8.19922,0,0,0.367188,-5.71094,1.10938,10.1289,-0.144531,0.292969,0.925781,866,47,52,890,1,0,0,1
13.4064,0.115055,0.770079,-1.545,0.00581329,0.966338,-1.84382,-0.0667317,0.79745,-1.54218,0.00205887,0.836508,-1.82279,6.77734,-1.43359,8.19922,0,0,0.367188,-5.71094,1.10938,10.1289,-0.144531,0.292969,0.925781,866,47,52,890,1,0,0,1
13.4166,0.164044,0.755848,-1.545,-0.122018,1.08733,-2.14619,-0.130012,0.829604,-1.5452,0.134796,1.01848,-2.13267,7.26953,2.34766,9.86719,-1.60547,-2.79297,6.67578,-6.00781,2.69531,8.82812,0.394531,-1.90234,7.04688,739,74,73,688,1,0,0,1
13.4311,0.164044,0.755848,-1.545,-0.122018,1.08733,-2.14619,-0.130012,0.829604,-1.5452,0.134796,1.01848,-2.13267,7.26953,2.34766,9.86719,-1.60547,-2.79297,6.67578,-6.00781,2.69531,8.82812,0.394531,-1.90234,7.04688,739,74,73,688,1,0,0,1
13.4494,0.164044,0.755848,-1.545,-0.122018,1.08733,-2.14619,-0.130012,0.829604,-1.5452,0.134796,1.01848,-2.13267,7.26953,2.34766,9.86719,-1.60547,-2.79297,6.67578,-6.00781,2.69531,8.82812,0.394531,-1.90234,7.04688,739,74,73,688,1,0,0,1
13.4595,0.225507,0.72769,-1.53794,-0.22363,0.906751,-1.90341,-0.189235,0.854553,-1.54331,0.209884,0.976511,-1.87951,4.67188,2.71875,9.3125,1.75391,0.046875,0.960938,-4.96875,0.144531,7.75391,-1.33203,-0.960938,1.29688,418,78,78,470,1,0,0,1
13.4697,0.225507,0.72769,-1.53794,-0.22363,0.906751,-1.90341,-0.189235,0.854553,-1.54331,0.209884,0.976511,-1.87951,4.67188,2.71875,9.3125,1.75391,0.046875,0.960938,-4.96875,0.144531,7.75391,-1.33203,-0.960938,1.29688,418,78,78,470,1,0,0,1
13.4807,0.225507,0.72769,-1.53794,-0.22363,0.906751,-1.90341,-0.189235,0.854553,-1.54331,0.209884,0.976511,-1.87951,4.67188,2.71875,9.3125,1.75391,0.046875,0.960938,-4.96875,0.144531,7.75391,-1.33203,-0.960938,1.29688,418,78,78,470,1,0,0,1
13.4911,0.225507,0.72769,-1.53794,-0.22363,0.906751,-1.90341,-0.189235,0.854553,-1.54331,0.209884,0.976511,-1.87951,4.67188,2.71875,9.3125,1.75391,0.046875,0.960938,-4.96875,0.144531,7.75391,-1.33203,-0.960938,1.29688,418,78,78,470,1,0,0,1
13.5013,0.289574,0.705951,-1.53709,-0.201467,0.752881,-1.60354,-0.254755,0.885012,-1.54379,0.173248,0.853645,-1.5821,3.70703,1.70312,9.49609,0.765625,-1.13672,1.89062,-3.33594,-0.789062,8.27344,0.046875,-1.25781,2.41016,577,146,163,681,1,0,0,1
13.5115,0.289574,0.705951,-1.53709,-0.201467,0.752881,-1.60354,-0.254755,0.885012,-1.54379,0.173248,0.853645,-1.5821,3.70703,1.70312,9.49609,0.765625,-1.13672,1.89062,-3.33594,-0.789062,8.27344,0.046875,-1.25781,2.41016,577,146,163,681,1,0,0,1
13.5218,0.289574,0.705951,-1.53709,-0.201467,0.752881,-1.60354,-0.254755,0.885012,-1.54379,0.173248,0.853645,-1.5821,3.70703,1.70312,9.49609,0.765625,-1.13672,1.89062,-3.33594,-0.789062,8.27344,0.046875,-1.25781,2.41016,577,146,163,681,1,0,0,1
13.5354,0.289574,0.705951,-1.53709,-0.201467,0.752881,-1.60354,-0.254755,0.885012,-1.54379,0.173248,0.853645,-1.5821,3.70703,1.70312,9.49609,0.765625,-1.13672,1.89062,-3.33594,-0.789062,8.27344,0.046875,-1.25781,2.41016,577,146,163,681,1,0,0,1
13.5459,0.323303,0.920679,-1.89404,-0.114449,0.767959,-1.52562,-0.298173,1.00467,-1.90785,0.0925281,0.793392,-1.51977,-2.32422,1.13672,0.257812,-0.566406,-0.21875,9.64453,2,-0.515625,0.960938,0.515625,-0.492188,9.86719,38,976,874,56,0,1,1,0
13.5561,0.323303,0.920679,-1.89404,-0.114449,0.767959,-1.52562,-0.298173,1.00467,-1.90785,0.0925281,0.793392,-1.51977,-2.32422,1.13672,0.257812,-0.566406,-0.21875,9.64453,2,-0.515625,0.960938,0.515625,-0.492188,9.86719,38,976,874,56,0,1,1,0
13.5663,0.323303,0.920679,-1.89404,-0.114449,0.767959,-1.52562,-0.298173,1.00467,-1.90785,0.0925281,0.793392,-1.51977,-2.32422,1.13672,0.257812,-0.566406,-0.21875,9.64453,2,-0.515625,0.960938,0.515625,-0.492188,9.86719,38,976,874,56,0,1,1,0
13.5765,0.198257,1.25403,-2.15855,-0.0493524,0.814526,-1.52433,-0.171674,0.924736,-2.17316,0.0244642,0.759784,-1.51658,-1.40625,-4.47656,8.86719,-0.789062,1.87891,11.5742,2.19922,-2.76953,8.19922,1.43359,1.40625,9.125,61,893,612,75,0,1,1,0
13.5867,0.198257,1.25403,-2.15855,-0.0493524,0.814526,-1.52433,-0.171674,0.924736,-2.17316,0.0244642,0.759784,-1.51658,-1.40625,-4.47656,8.86719,-0.789062,1.87891,11.5742,2.19922,-2.76953,8.19922,1.43359,1.40625,9.125,61,893,612,75,0,1,1,0
13.5968,0.198257,1.25403,-2.15855,-0.0493524,0.814526,-1.52433,-0.171674,0.924736,-2.17316,0.0244642,0.759784,-1.51658,-1.40625,-4.47656,8.86719,-0.789062,1.87891,11.5742,2.19922,-2.76953,8.19922,1.43359,1.40625,9.125,61,893,612,75,0,1,1,0
13.607,0.198257,1.25403,-2.15855,-0.0493524,0.814526,-1.52433,-0.171674,0.924736,-2.17316,0.0244642,0.759784,-1.51658,-1.40625,-4.47656,8.86719,-0.789062,1.87891,11.5742,2.19922,-2.76953,8.19922,1.43359,1.40625,9.125,61,893,612,75,0,1,1,0
13.6176,-0.0970092,1.10749,-1.77463,0.0124138,0.850556,-1.51238,0.095677,0.659081,-1.78064,-0.0412985,0.695596,-1.48481,1.85156,-1.43359,0.703125,-3.92969,-0.789062,10.1289,-1.80469,1.23438,0,2.32422,0.738281,9.49609,66,779,600,80,0,1,1,0
13.6278,-0.0970092,1.10749,-1.77463,0.0124138,0.850556,-1.51238,0.095677,0.659081,-1.78064,-0.0412985,0.695596,-1.48481,1.85156,-1.43359,0.703125,-3.92969,-0.789062,10.1289,-1.80469,1.23438,0,2.32422,0.738281,9.49609,66,779,600,80,0,1,1,0
13.6382,-0.0970092,1.10749,-1.77463,0.0124138,0.850556,-1.51238,0.095677,0.659081,-1.78064,-0.0412985,0.695596,-1.48481,1.85156,-1.43359,0.703125,-3.92969,-0.789062,10.1289,-1.80469,1.23438,0,2.32422,0.738281,9.49609,66,779,600,80,0,1,1,0
13.6489,-0.0970092,1.10749,-1.77463,0.0124138,0.850556,-1.51238,0.095677,0.659081,-1.78064,-0.0412985,0.695596,-1.48481,1.85156,-1.43359,0.703125,-3.92969,-0.789062,10.1289,-1.80469,1.23438,0,2.32422,0.738281,9.49609,66,779,600,80,0,1,1,0
13.6624,-0.11996,0.851949,-1.39232,0.0672161,0.884104,-1.46063,0.138853,0.592289,-1.49288,-0.0953137,0.626079,-1.44727,0.246094,1.25781,-0.441406,-5.58984,-3.53516,7.53125,-2.39844,-1.21094,1.55469,5.78516,2.86719,10.6484,334,701,601,186,1,1,1,0
13.6727,-0.11996,0.851949,-1.39232,0.0672161,0.884104,-1.46063,0.138853,0.592289,-1.49288,-0.0953137,0.626079,-1.44727,0.246094,1.25781,-0.441406,-5.58984,-3.53516,7.53125,-2.39844,-1.21094,1.55469,5.78516,2.86719,10.6484,334,701,601,186,1,1,1,0
13.6829,-0.11996,0.851949,-1.39232,0.0672161,0.884104,-1.46063,0.138853,0.592289,-1.49288,-0.0953137,0.626079,-1.44727,0.246094,1.25781,-0.441406,-5.58984,-3.53516,7.53125,-2.39844,-1.21094,1.55469,5.78516,2.86719,10.6484,334,701,601,186,1,1,1,0
13.6931,-0.066005,0.82373,-1.42179,0.0460824,1.10985,-1.78205,0.0752699,0.668286,-1.51945,-0.0798721,0.726116,-1.78646,4.17969,-0.664062,5.63672,0.8125,0.046875,-0.367188,-2.86719,-0.0234375,9.34766,0.292969,0.0976562,0.554688,728,39,54,882,1,0,0,1
13.7033,-0.066005,0.82373,-1.42179,0.0460824,1.10985,-1.78205,0.0752699,0.668286,-1.51945,-0.0798721,0.726116,-1.78646,4.17969,-0.664062,5.63672,0.8125,0.046875,-0.367188,-2.86719,-0.0234375,9.34766,0.292969,0.0976562,0.554688,728,39,54,882,1,0,0,1
13.7139,-0.066005,0.82373,-1.42179,0.0460824,1.10985,-1.78205,0.0752699,0.668286,-1.51945,-0.0798721,0.726116,-1.78646,4.17969,-0.664062,5.63672,0.8125,0.046875,-0.367188,-2.86719,-0.0234375,9.34766,0.292969,0.0976562,0.554688,728,39,54,882,1,0,0,1
13.7241,-0.066005,0.82373,-1.42179,0.0460824,1.10985,-1.78205,0.0752699,0.668286,-1.51945,-0.0798721,0.726116,-1.78646,4.17969,-0.664062,5.63672,0.8125,0.046875,-0.367188,-2.86719,-0.0234375,9.34766,0.292969,0.0976562,0.554688,728,39,54,882,1,0,0,1
13.7345,-0.0257965,0.803808,-1.4752,-0.141154,1.26621,-2.17421,0.0147148,0.733261,-1.54783,0.159684,0.93273,-2.17796,5.26562,-0.34375,6.71484,-2.57031,-5.01953,8.16016,-1.80469,2.37109,7.12109,-0.21875,-0.417969,7.82812,738,74,74,734,1,0,0,1
13.7473,-0.0257965,0.803808,-1.4752,-0.141154,1.26621,-2.17421,0.0147148,0.733261,-1.54783,0.159684,0.93273,-2.17796,5.26562,-0.34375,6.71484,-2.57031,-5.01953,8.16016,-1.80469,2.37109,7.12109,-0.21875,-0.417969,7.82812,738,74,74,734,1,0,0,1
13.7581,-0.0257965,0.803808,-1.4752,-0.141154,1.26621,-2.17421,0.0147148,0.733261,-1.54783,0.159684,0.93273,-2.17796,5.26562,-0.34375,6.71484,-2.57031,-5.01953,8.16016,-1.80469,2.37109,7.12109,-0.21875,-0.417969,7.82812,738,74,74,734,1,0,0,1
13.7684,-0.0257965,0.803808,-1.4752,-0.141154,1.26621,-2.17421,0.0147148,0.733261,-1.54783,0.159684,0.93273,-2.17796,5.26562,-0.34375,6.71484,-2.57031,-5.01953,8.16016,-1.80469,2.37109,7.12109,-0.21875,-0.417969,7.82812,738,74,74,734,1,0,0,1
13.7809,0.0130799,0.769473,-1.4943,-0.273527,0.966217,-1.96162,-0.030762,0.764508,-1.55538,0.307014,0.983535,-1.94543,2.86719,0.34375,7.49219,2.42188,2.76953,1.77734,-2.66797,0.46875,6.60156,-2.59375,-1.08594,0.925781,796,75,78,702,1,0,0,1
13.7963,0.0130799,0.769473,-1.4943,-0.273527,0.966217,-1.96162,-0.030762,0.764508,-1.55538,0.307014,0.983535,-1.94543,2.86719,0.34375,7.49219,2.42188,2.76953,1.77734,-2.66797,0.46875,6.60156,-2.59375,-1.08594,0.925781,796,75,78,702,1,0,0,1
13.8068,0.0130799,0.769473,-1.4943,-0.273527,0.966217,-1.96162,-0.030762,0.764508,-1.55538,0.307014,0.983535,-1.94543,2.86719,0.34375,7.49219,2.42188,2.76953,1.77734,-2.66797,0.46875,6.60156,-2.59375,-1.08594,0.925781,796,75,78,702,1,0,0,1
13.817,0.0449924,0.739377,-1.50835,-0.255724,0.768625,-1.65085,-0.0548629,0.794906,-1.58222,0.266987,0.909053,-1.66244,0,1.10938,8.01172,2.49609,-0.0976562,4.07812,-1.08594,-1.33203,7.23438,0.640625,1.33203,0.960938,878,208,142,867,1,1,0,1
13.8272,0.0449924,0.739377,-1.50835,-0.255724,0.768625,-1.65085,-0.0548629,0.794906,-1.58222,0.266987,0.909053,-1.66244,0,1.10938,8.01172,2.49609,-0.0976562,4.07812,-1.08594,-1.33203,7.23438,0.640625,1.33203,0.960938,878,208,142,867,1,1,0,1
13.8374,0.0449924,0.739377,-1.50835,-0.255724,0.768625,-1.65085,-0.0548629,0.794906,-1.58222,0.266987,0.909053,-1.66244,0,1.10938,8.01172,2.49609,-0.0976562,4.07812,-1.08594,-1.33203,7.23438,0.640625,1.33203,0.960938,878,208,142,867,1,1,0,1
13.8476,0.0449924,0.739377,-1.50835,-0.255724,0.768625,-1.65085,-0.0548629,0.794906,-1.58222,0.266987,0.909053,-1.66244,0,1.10938,8.01172,2.49609,-0.0976562,4.07812,-1.08594,-1.33203,7.23438,0.640625,1.33203,0.960938,878,208,142,867,1,1,0,1
13.8581,0.0784188,0.904148,-1.8676,-0.219149,0.76039,-1.60039,-0.0659444,0.940602,-1.91467,0.22472,0.880047,-1.63341,-1.16016,0.121094,1.07422,-1.90234,-0.8125,8.125,1.40625,-0.246094,1.03516,1.67969,-1.01172,8.53125,23,757,645,51,0,1,1,0
13.8684,0.0784188,0.904148,-1.8676,-0.219149,0.76039,-1.60039,-0.0659444,0.940602,-1.91467,0.22472,0.880047,-1.63341,-1.16016,0.121094,1.07422,-1.90234,-0.8125,8.125,1.40625,-0.246094,1.03516,1.67969,-1.01172,8.53125,23,757,645,51,0,1,1,0
13.8786,0.0784188,0.904148,-1.8676,-0.219149,0.76039,-1.60039,-0.0659444,0.940602,-1.91467,0.22472,0.880047,-1.63341,-1.16016,0.121094,1.07422,-1.90234,-0.8125,8.125,1.40625,-0.246094,1.03516,1.67969,-1.01172,8.53125,23,757,645,51,0,1,1,0
13.8892,0.0784188,0.904148,-1.8676,-0.219149,0.76039,-1.60039,-0.0659444,0.940602,-1.91467,0.22472,0.880047,-1.63341,-1.16016,0.121094,1.07422,-1.90234,-0.8125,8.125,1.40625,-0.246094,1.03516,1.67969,-1.01172,8.53125,23,757,645,51,0,1,1,0
13.8994,0.0437813,1.078,-2.10812,-0.186086,0.779404,-1.60584,-0.0166526,0.986079,-2.13719,0.188387,0.870782,-1.63826,-0.0703125,-3.28906,7.26953,-1.23438,2.05078,10.1289,-0.121094,-2.47266,6.97266,1.48047,1.60547,8.60547,57,870,634,79,0,1,1,0
13.9096,0.0437813,1.078,-2.10812,-0.186086,0.779404,-1.60584,-0.0166526,0.986079,-2.13719,0.188387,0.870782,-1.63826,-0.0703125,-3.28906,7.26953,-1.23438,2.05078,10.1289,-0.121094,-2.47266,6.97266,1.48047,1.60547,8.60547,57,870,634,79,0,1,1,0
13.9199,0.0437813,1.078,-2.10812,-0.186086,0.779404,-1.60584,-0.0166526,0.986079,-2.13719,0.188387,0.870782,-1.63826,-0.0703125,-3.28906,7.26953,-1.23438,2.05078,10.1289,-0.121094,-2.47266,6.97266,1.48047,1.60547,8.60547,57,870,634,79,0,1,1,0
13.9301,0.0437813,1.078,-2.10812,-0.186086,0.779404,-1.60584,-0.0166526,0.986079,-2.13719,0.188387,0.870782,-1.63826,-0.0703125,-3.28906,7.26953,-1.23438,2.05078,10.1289,-0.121094,-2.47266,6.97266,1.48047,1.60547,8.60547,57,870,634,79,0,1,1,0
13.9408,-0.017561,0.952168,-1.81023,-0.166769,0.779586,-1.60552,0.033487,0.823609,-1.82832,0.15932,0.848921,-1.63705,0.171875,-0.738281,1.14844,-1.48047,0.886719,9.16406,-0.492188,0.0976562,0.589844,2.17578,0.839844,8.86719,63,727,542,84,0,1,1,0
13.9512,-0.017561,0.952168,-1.81023,-0.166769,0.779586,-1.60552,0.033487,0.823609,-1.82832,0.15932,0.848921,-1.63705,0.171875,-0.738281,1.14844,-1.48047,0.886719,9.16406,-0.492188,0.0976562,0.589844,2.17578,0.839844,8.86719,63,727,542,84,0,1,1,0
13.9614,-0.017561,0.952168,-1.81023,-0.166769,0.779586,-1.60552,0.033487,0.823609,-1.82832,0.15932,0.848921,-1.63705,0.171875,-0.738281,1.14844,-1.48047,0.886719,9.16406,-0.492188,0.0976562,0.589844,2.17578,0.839844,8.86719,63,727,542,84,0,1,1,0
13.9718,-0.017561,0.952168,-1.81023,-0.166769,0.779586,-1.60552,0.033487,0.823609,-1.82832,0.15932,0.848921,-1.63705,0.171875,-0.738281,1.14844,-1.48047,0.886719,9.16406,-0.492188,0.0976562,0.589844,2.17578,0.839844,8.86719,63,727,542,84,0,1,1,0
13.982,-0.0227081,0.793998,-1.52962,-0.133039,0.786731,-1.60055,0.0301564,0.71891,-1.58469,0.12323,0.822822,-1.63523,0.195312,-0.21875,4.07812,-0.9375,1.03516,8.49609,-0.34375,-2.10156,4.07812,0.171875,-0.171875,9.53516,668,642,652,571,1,1,1,1
13.9923,-0.0227081,0.793998,-1.52962,-0.133039,0.786731,-1.60055,0.0301564,0.71891,-1.58469,0.12323,0.822822,-1.63523,0.195312,-0.21875,4.07812,-0.9375,1.03516,8.49609,-0.34375,-2.10156,4.07812,0.171875,-0.171875,9.53516,668,642,652,571,1,1,1,1
14.0026,-0.0227081,0.793998,-1.52962,-0.133039,0.786731,-1.60055,0.0301564,0.71891,-1.58469,0.12323,0.822822,-1.63523,0.195312,-0.21875,4.07812,-0.9375,1.03516,8.49609,-0.34375,-2.10156,4.07812,0.171875,-0.171875,9.53516,668,642,652,571,1,1,1,1
14.0127,0.0453557,0.778496,-1.53967,-0.151751,0.923404,-1.90256,-0.0248882,0.745312,-1.5691,0.135946,0.959798,-1.9292,9.25,-2.34766,8.45703,0.292969,-0.121094,0.332031,-7.66797,1.77734,11.0938,-1.08594,0.566406,0.109375,822,45,57,873,1,0,0,1
14.0229,0.0453557,0.778496,-1.53967,-0.151751,0.923404,-1.90256,-0.0248882,0.745312,-1.5691,0.135946,0.959798,-1.9292,9.25,-2.34766,8.45703,0.292969,-0.121094,0.332031,-7.66797,1.77734,11.0938,-1.08594,0.566406,0.109375,822,45,57,873,1,0,0,1
14.0335,0.0453557,0.778496,-1.53967,-0.151751,0.923404,-1.90256,-0.0248882,0.745312,-1.5691,0.135946,0.959798,-1.9292,9.25,-2.34766,8.45703,0.292969,-0.121094,0.332031,-7.66797,1.77734,11.0938,-1.08594,0.566406,0.109375,822,45,57,873,1,0,0,1
14.0438,0.0453557,0.778496,-1.53967,-0.151751,0.923404,-1.90256,-0.0248882,0.745312,-1.5691,0.135946,0.959798,-1.9292,9.25,-2.34766,8.45703,0.292969,-0.121094,0.332031,-7.66797,1.77734,11.0938,-1.08594,0.566406,0.109375,822,45,57,873,1,0,0,1
14.0541,0.0873204,0.762873,-1.53935,-0.225204,1.043,-2.1925,-0.0772077,0.763054,-1.56842,0.200922,1.10634,-2.20259,9.89453,1.77734,10.0156,-0.664062,-2.02734,7.38281,-8.75391,3.70703,10.5,-0.0976562,-2.32422,7.30859,812,73,78,765,1,0,0,1
14.0645,0.0873204,0.762873,-1.53935,-0.225204,1.043,-2.1925,-0.0772077,0.763054,-1.56842,0.200922,1.10634,-2.20259,9.89453,1.77734,10.0156,-0.664062,-2.02734,7.38281,-8.75391,3.70703,10.5,-0.0976562,-2.32422,7.30859,812,73,78,765,1,0,0,1
14.0746,0.0873204,0.762873,-1.53935,-0.225204,1.043,-2.1925,-0.0772077,0.763054,-1.56842,0.200922,1.10634,-2.20259,9.89453,1.77734,10.0156,-0.664062,-2.02734,7.38281,-8.75391,3.70703,10.5,-0.0976562,-2.32422,7.30859,812,73,78,765,1,0,0,1
14.0847,0.0873204,0.762873,-1.53935,-0.225204,1.043,-2.1925,-0.0772077,0.763054,-1.56842,0.200922,1.10634,-2.20259,9.89453,1.77734,10.0156,-0.664062,-2.02734,7.38281,-8.75391,3.70703,10.5,-0.0976562,-2.32422,7.30859,812,73,78,765,1,0,0,1
14.095,0.149329,0.723815,-1.5379,-0.242462,0.902331,-1.90212,-0.118627,0.781947,-1.56692,0.157564,0.995222,-1.89901,6.05859,2.99219,8.79297,1.13672,-0.269531,0.738281,-7.02344,1.95312,8.97656,-0.46875,-0.441406,1.07422,464,77,82,596,1,0,0,1
14.1052,0.149329,0.723815,-1.5379,-0.242462,0.902331,-1.90212,-0.118627,0.781947,-1.56692,0.157564,0.995222,-1.89901,6.05859,2.99219,8.79297,1.13672,-0.269531,0.738281,-7.02344,1.95312,8.97656,-0.46875,-0.441406,1.07422,464,77,82,596,1,0,0,1
14.1155,0.149329,0.723815,-1.5379,-0.242462,0.902331,-1.90212,-0.118627,0.781947,-1.56692,0.157564,0.995222,-1.89901,6.05859,2.99219,8.79297,1.13672,-0.269531,0.738281,-7.02344,1.95312,8.97656,-0.46875,-0.441406,1.07422,464,77,82,596,1,0,0,1
14.126,0.149329,0.723815,-1.5379,-0.242462,0.902331,-1.90212,-0.118627,0.781947,-1.56692,0.157564,0.995222,-1.89901,6.05859,2.99219,8.79297,1.13672,-0.269531,0.738281,-7.02344,1.95312,8.97656,-0.46875,-0.441406,1.07422,464,77,82,596,1,0,0,1
14.1362,0.209823,0.686089,-1.53862,-0.206674,0.770987,-1.60313,-0.167435,0.815495,-1.56854,0.0964642,0.852131,-1.61775,4.375,1.65625,8.34766,0.664062,-0.8125,1.77734,-4.30078,0.839844,8.97656,0.0976562,-0.394531,3.67188,571,82,216,828,1,0,1,1
14.1464,0.209823,0.686089,-1.53862,-0.206674,0.770987,-1.60313,-0.167435,0.815495,-1.56854,0.0964642,0.852131,-1.61775,4.375,1.65625,8.34766,0.664062,-0.8125,1.77734,-4.30078,0.839844,8.97656,0.0976562,-0.394531,3.67188,571,82,216,828,1,0,1,1
14.1566,0.209823,0.686089,-1.53862,-0.206674,0.770987,-1.60313,-0.167435,0.815495,-1.56854,0.0964642,0.852131,-1.61775,4.375,1.65625,8.34766,0.664062,-0.8125,1.77734,-4.30078,0.839844,8.97656,0.0976562,-0.394531,3.67188,571,82,216,828,1,0,1,1
14.181,0.209823,0.686089,-1.53862,-0.206674,0.770987,-1.60313,-0.167435,0.815495,-1.56854,0.0964642,0.852131,-1.61775,4.375,1.65625,8.34766,0.664062,-0.8125,1.77734,-4.30078,0.839844,8.97656,0.0976562,-0.394531,3.67188,571,82,216,828,1,0,1,1
14.1933,0.23895,0.891673,-1.89146,-0.123653,0.772561,-1.51771,-0.19529,0.935212,-1.92266,0.0219209,0.776376,-1.54658,-2.07422,0.988281,0.628906,-0.367188,0.863281,8.19922,1.92578,-1.13672,1.77734,-0.269531,-0.960938,8.71875,35,788,877,51,0,1,1,0
14.2043,0.23895,0.891673,-1.89146,-0.123653,0.772561,-1.51771,-0.19529,0.935212,-1.92266,0.0219209,0.776376,-1.54658,-2.07422,0.988281,0.628906,-0.367188,0.863281,8.19922,1.92578,-1.13672,1.77734,-0.269531,-0.960938,8.71875,35,788,877,51,0,1,1,0
14.2153,0.11348,1.21425,-2.14425,-0.0526223,0.809076,-1.51537,-0.112269,0.889554,-2.15156,-0.0391791,0.714247,-1.53463,-1.50781,-4.67188,8.53125,-0.195312,3.80859,11.7969,1.23438,-2.14844,8.01172,0.195312,1.0625,9.71875,60,798,622,75,0,1,1,0
14.2264,0.11348,1.21425,-2.14425,-0.0526223,0.809076,-1.51537,-0.112269,0.889554,-2.15156,-0.0391791,0.714247,-1.53463,-1.50781,-4.67188,8.53125,-0.195312,3.80859,11.7969,1.23438,-2.14844,8.01172,0.195312,1.0625,9.71875,60,798,622,75,0,1,1,0
14.2366,0.11348,1.21425,-2.14425,-0.0526223,0.809076,-1.51537,-0.112269,0.889554,-2.15156,-0.0391791,0.714247,-1.53463,-1.50781,-4.67188,8.53125,-0.195312,3.80859,11.7969,1.23438,-2.14844,8.01172,0.195312,1.0625,9.71875,60,798,622,75,0,1,1,0
14.2468,0.11348,1.21425,-2.14425,-0.0526223,0.809076,-1.51537,-0.112269,0.889554,-2.15156,-0.0391791,0.714247,-1.53463,-1.50781,-4.67188,8.53125,-0.195312,3.80859,11.7969,1.23438,-2.14844,8.01172,0.195312,1.0625,9.71875,60,798,622,75,0,1,1,0
14.2574,-0.144545,1.09387,-1.77212,-0.00502607,0.841655,-1.50984,0.0492918,0.676582,-1.79312,-0.0968275,0.639764,-1.49979,1.77734,-2.42188,0.480469,-4.57422,-0.046875,10.3125,-1.25781,1.23438,0.0351562,2.99219,2.49609,11.7969,64,763,664,79,0,1,1,0
14.2677,-0.144545,1.09387,-1.77212,-0.00502607,0.841655,-1.50984,0.0492918,0.676582,-1.79312,-0.0968275,0.639764,-1.49979,1.77734,-2.42188,0.480469,-4.57422,-0.046875,10.3125,-1.25781,1.23438,0.0351562,2.99219,2.49609,11.7969,64,763,664,79,0,1,1,0
14.2781,-0.144545,1.09387,-1.77212,-0.00502607,0.841655,-1.50984,0.0492918,0.676582,-1.79312,-0.0968275,0.639764,-1.49979,1.77734,-2.42188,0.480469,-4.57422,-0.046875,10.3125,-1.25781,1.23438,0.0351562,2.99219,2.49609,11.7969,64,763,664,79,0,1,1,0
14.2886,-0.144545,1.09387,-1.77212,-0.00502607,0.841655,-1.50984,0.0492918,0.676582,-1.79312,-0.0968275,0.639764,-1.49979,1.77734,-2.42188,0.480469,-4.57422,-0.046875,10.3125,-1.25781,1.23438,0.0351562,2.99219,2.49609,11.7969,64,763,664,79,0,1,1,0
